French,MOSSI
"27  “ Malheur à vous, scribes et Pharisiens, hypocrites+ ! parce que vous ressemblez à des tombes blanchies+, qui au-dehors, en effet, paraissent belles, mais qui au-dedans sont pleines d’ossements de morts et d’impuretés de toutes sortes.","27  “Yãmb a gʋlsdbã ne Fariziẽ-rãmbã sẽn yaa pʋ-lik rãmbã, yãmb na n paama toogo! Bala, yãmb wõnda yaad b sẽn bol ne goor tɩ b yaa peelse. B yɩngã sɩd bee neere, la b pʋsã pida ne neb sẽn ki kõaba, la rẽgd buud fãa."
"28  Pareillement, vous aussi, en effet, au-dehors vous paraissez justes aux hommes+, mais au-dedans vous êtes pleins d’hypocrisie et d’illégalité. ","28  Woto me, nif gesgẽ yãmb wõnda nin-tɩrse, la yãmb pʋsã pida ne pʋ-lik la tʋʋm-wẽnse. "
"29  “ Malheur à vous, scribes et Pharisiens, hypocrites+ ! parce que vous bâtissez les tombes des prophètes et décorez les tombes de souvenir des justes+,","29  “Yãmb a gʋlsdbã ne Fariziẽ-rãmbã sẽn yaa pʋ-lik rãmbã, yãmb na n paama toogo! Bala, yãmb meta no-rɛɛsdbã yaado, la y nagsd nin-tɩrsã yaad"
"30  et vous dites : ‘ Si nous avions été là aux jours de nos ancêtres, nous ne nous serions pas associés à eux pour [répandre] le sang des prophètes+. ’","30  n yetẽ: ‘Tõnd sã n da zĩnd d yaab-rãmbã wakate, d ra pa na n naag-b n daag no-rɛɛsdbã zɩɩm ye.’"
"31  Donc, vous témoignez contre vous-​mêmes que vous êtes fils de ceux qui ont assassiné les prophètes+.","31  Woto, yãmb mensã kõta kaset tɩ y yaa neb nins sẽn kʋ no-rɛɛsdbã yagense."
"32  Eh bien, comblez donc la mesure+ de vos ancêtres*. ","32  Rẽ wã, bɩ y baas tʋʋm nins y yaab-rãmbã sẽn sɩngã. "
"33  “ Serpents, progéniture de vipères+, comment pourrez-​vous fuir le jugement de la géhenne*+ ?","33  “Wiis la wag-toos* yagense, yãmb na n yɩɩ wãn n põs Zeyɛn* bʋʋdã?"
"34  C’est pourquoi, voici que moi j’envoie+ vers vous des prophètes, et des sages, et des instructeurs publics*+. Il y en aura que vous tuerez+ et attacherez sur des poteaux*, et il y en aura que vous fouetterez+ dans vos synagogues et persécuterez de ville en ville ;","34  Yaa woto yĩng la mam tʋmd no-rɛɛsdb ne yam dãmb la karen-saam-dãmb yãmb nengẽ. Yãmb na n kʋʋ kẽere, n ka sãnda ra-lugs zutu, la y pãb kẽer me ne kalwaas y karen-dotẽ, n nams-b tẽng-tẽnga,"
"35  afin que vienne sur vous tout le sang juste répandu sur la terre+, depuis le sang du juste+ Abel+ jusqu’au sang de Zekaria fils de Barakia, que vous avez assassiné entre le sanctuaire et l’autel+.","35  sẽn na yɩl tɩ nin-tɩrsã fãa zɩɩm sẽn daag tẽngã zugã zĩnd yãmb zutu. Sẽn sɩng ne nin-tɩrg a Abɛll zɩɩmã, n tãag a Baraki biig a Zakari yãmb sẽn kʋ Wẽnnaam doogã ne tẽn-kugrã sʋkã zɩɩm."
"36  Vraiment, je vous le dis : Tout cela viendra sur cette génération+. ","36  Sɩd-sɩda, mam yeta yãmb tɩ bõn-kãensã fãa na n waa zãmaan-kãngã zugu. "
"37  “ Jérusalem, Jérusalem, la [ville] qui tue les prophètes+ et qui lapide+ ceux qui lui sont envoyés+, — combien de fois j’ai voulu rassembler tes enfants de la manière dont une poule rassemble ses poussins sous ses ailes+ ! Mais vous ne l’avez pas voulu+.","37  “Zerizalɛm, Zerizalɛm, fo sẽn kʋʋd no-rɛɛsdbã, la f lobd neb nins b sẽn tʋm fo nengẽ wã ne kuga, naoor wʋsg la mam sẽn bao n na n tigim fo kambã wa no-yãang sẽn tigimd a no-bi a pɩgs tẽngrã! La yãmb pa tʋlg rẽ ye."
38  Voyez ! Votre maison+ vous est abandonnée+.,38  Ade! B basa yãmb roogã ne-yã.*
"39  Car je vous le dis : Non, vous ne me verrez plus désormais, jusqu’à ce que vous disiez : ‘ Béni est celui qui vient au nom de Jéhovah*+ ! ’ ”","39  Bala, mam yeta yãmb tɩ masã tɛka, y pa na n le yã maam, hal n tãag y sẽn na n yeel tɩ ‘Bark bee ned ning sẽn wat ne a Zeova* yʋʋrã zugu!’ ”"
"24  Partant alors, Jésus s’en allait du temple, mais ses disciples s’avancèrent pour lui montrer les constructions du temple+.","24  La a Zeezi sẽn wa n yi wẽnd-doogẽ wã n loogdẽ, b karen-biisã kolga bãmb n yeel-b tɩ b ges wẽnd-doogã sẽn me to-to wã."
"2  Alors il leur dit : “ Ne regardez-​vous pas toutes ces choses ? Vraiment, je vous le dis : Non, il ne sera pas laissé ici pierre sur pierre qui ne soit démolie+. ” ","2  A Zeezi leoka bãmb n yeele: “Yãmb nee bõn-kãensã fãa? Sɩd-sɩda, mam yeta yãmb tɩ kugr baa a ye kõn pa a to zug tɩ b pa lub-a ye.” "
"3  Tandis qu’il était assis sur le mont des Oliviers, les disciples s’avancèrent vers lui en particulier et dirent : “ Dis-​nous : Quand ces choses auront-​elles lieu, et quel sera le signe de ta présence*+ et de l’achèvement* du système de choses*+ ? ” ","3  A Zeezi sẽn wa n zĩ Oliiv tɩɩs tãngã zugu, karen-biisã kolga bãmb neb a taab sẽn pa be ne-b wakat n yeele: “Bɩ y togs-d wɛ! Bõn-kãensã na n zĩnda wakat bʋgo, la bõe n na n yɩ bãnd n wilg tɩ yãmb waame,* la tɩ yaa dũniyã* saab wakate?” "
4  En réponse Jésus leur dit : “ Prenez garde que personne ne vous égare+ ;,4  A Zeezi leoka bãmb n yeele: “Gũus-y tɩ ned ra wa tudg-y ye.
"5  car beaucoup viendront à cause de mon nom, en disant : ‘ Je suis le Christ* ’, et ils en égareront beaucoup+.","5  Bala, neb wʋsg na n waa ne mam yʋʋrã n yetẽ tɩ bãmb la Kiristã. B na n tudga neb wʋsgo."
"6  Vous allez entendre parler de guerres et de nouvelles de guerres ; veillez à ne pas être terrifiés. Car il faut que ces choses arrivent, mais ce n’est pas encore la fin*+. ","6  Yãmb na n wʋma zab rãamde, la y wʋm tɩ b gomd zab yelle. Ra bas-y tɩ rẽ yɛɛs-y ye. Bala, yaa tɩlɛ tɩ bõn-kãensã zĩndi, la pa saabã nand ye. "
"7  “ Car nation se lèvera* contre nation+ et royaume contre royaume+, et il y aura des disettes+ et des tremblements de terre+ dans un lieu après l’autre.","7  “Bala buud na n yika zabr ne buud a to, tɩ rĩung me yik zabr ne rĩung a to. Kom la tẽn-digimdg na n zĩnda zĩig-zĩiga."
8  Toutes ces choses sont un commencement de douleurs*. ,8  Bõn-kãensã yaa toodã* sɩngr bala. 
"9  “ Alors on vous livrera à la tribulation+ et on vous tuera+, et vous serez les objets de la haine+ de toutes les nations à cause de mon nom+.","9  “Dẽ, nebã na n yõga yãmb n namse, la b kʋ yãmba. Buudã fãa na n kisga yãmb mam yʋʋrã yĩnga."
"10  Alors aussi beaucoup trébucheront+, et se livreront les uns les autres, et se haïront les uns les autres+.","10  La neb wʋsg me na n lʋɩɩme. B na n zãmba taaba, la b kisg taaba."
11  Et beaucoup de faux prophètes+ se lèveront et en égareront beaucoup+ ;,"11  Zirẽ-be-no-rɛɛsdb wʋsg na n yikame, n tudg neb wʋsgo."
"12  et parce que l’illégalité+ se multipliera, l’amour du grand nombre se refroidira+.","12  Tʋʋm-wẽnsã sẽn na n tar paasgã yĩng me, neb wʋsg nonglmã pãng na n boogame."
"13  Mais celui qui aura enduré+ jusqu’à la fin*, celui-là sera sauvé+.","13  La ned ning sẽn na n tõog toog* hal tɩ saabã ta, a na n paama fãagre."
"14  Et cette bonne nouvelle+ du royaume+ sera prêchée* dans toute la terre habitée*, en témoignage* pour toutes les nations+ ; et alors viendra la fin*+. ","14  Sẽn paase, Rĩungã koe-no-kãngã na n moona dũniyã tɛk fãa tɩ yɩ kaset buud fãa yĩnga. Yaa rẽ poor la saabã na n ta. "
"15  “ Quand donc vous apercevrez la chose immonde+ qui cause la désolation, dont a parlé Daniel le prophète, se tenant dans un lieu saint*+ (que le lecteur exerce son discernement*),","15  “Woto wã, yãmb sã n wa yã bõn-wẽng ning sẽn wat ne sãoongã, no-rɛɛs a Dãniyɛll sẽn gom a soab yellã t’a yas zĩ-sõngẽ (sẽn karemd-a wã tog n tagsa neere, n wʋm a võore),"
"16  alors, que ceux qui sont en Judée se mettent à fuir+ vers les montagnes.",16  bɩ neb nins sẽn be Zide wã sɩng zoees n teesd tãensẽ wã.
17  Que l’homme qui est sur le toit en terrasse ne descende pas pour emporter les biens qu’il y a dans sa maison ;,"17  Bɩ ned ning sẽn be roog zug ra sig n wʋk teed a roogẽ wã,"
18  et que l’homme qui est dans les champs ne retourne pas à la maison pour prendre son vêtement de dessus.,18  tɩ ned ning sẽn be pʋʋgẽ me ra lebg n tɩ rɩk a zugẽ fuug ye.
19  Malheur aux femmes enceintes et à celles qui allaiteront en ces jours-​là+ !,"19  Pagb nins sẽn tʋte, la sẽn yẽsemd-b kom-peels wakat kãngã na n paama toogo!"
20  Priez sans cesse pour que votre fuite n’arrive pas en hiver ni le jour du sabbat* ;,"20  Pʋʋsd-y wakat fãa n kotẽ tɩ y zoeesã ra yɩ waood wakate, wall Vʋʋsg daar ye."
"21  car alors il y aura une grande tribulation*+ telle qu’il n’y en a pas eu depuis le commencement du monde jusqu’à maintenant+, non, et qu’il n’y en aura plus.","21  Bala, to-kãseng n na n zĩnd sasa kãnga. A buud zɩ n zĩnd hal dũniyã sɩngr n tãag masã, la a buud kõn le zĩnd me ye."
"22  En effet, si ces jours-​là n’étaient écourtés, nulle chair ne serait sauvée ; mais à cause de ceux qui ont été choisis+ ces jours-​là seront écourtés+. ","22  Sɩd me, ra-kãens sõorã sã n da pa booge, ned baa a ye kõn põs ye. La nin-tũusdsã yĩnga, b na n booga ra-kãens sõore. "
"23  “ Si quelqu’un vous dit alors : ‘ Voyez ! Le Christ est ici+ ’, ou bien : ‘ Là ! ’ ne le croyez pas+.","23  “Woto wã, ned sã n yeel yãmba: ‘Ges-y-yã! Kiristã bee ka,’ wall a yeele: ‘B bee ka sẽnẽ!’ bɩ y ra tẽ ye."
"24  Car de faux Christs+ et de faux prophètes+ se lèveront et produiront* de grands signes+ et des prodiges, de façon à égarer, si possible, même ceux qui ont été choisis+.","24  Bala, zirẽ-be-kiris-rãmb la zirẽ-be-no-rɛɛsdb na n waame, la b na n maana bõn-kãsems la yel-soalem sẽn na yɩl tɩ sã n tõe, bɩ b tudg nin-tũusdsã menga."
25  Voyez ! Je vous ai prévenus+.,25  Ade! Mam keooga yãmba.
"26  Si donc on vous dit : ‘ Voyez ! Il est dans le désert ’, ne sortez pas ; ‘ Voyez ! Il est dans les chambres intérieures ’, ne le croyez pas+.","26  Rẽ wã, ned sã n yeel yãmba: ‘Ges-y-yã! Bãmb bee weoogẽ,’ bɩ y ra yi n kẽng ye. Wall a yeele: ‘Ges-y-yã! Bãmb bee ro-gãagẽ,’ bɩ y ra tẽ ye."
"27  Car, de même que l’éclair+ sort de l’est et brille jusqu’à l’ouest, ainsi sera la présence* du Fils de l’homme+.","27  Bala, wa sa-yãgb sẽn yit yaang t’a vẽenemã tat nin-taoorã, ninsaal Biigã sã n wa* me, na n yɩɩ woto."
"28  Où que soit le cadavre, là seront rassemblés les aigles+. ","28  Zĩig ning dɩgr sẽn be wã, yaa be la sɩlsã* na n tigmi. "
"29  “ Aussitôt après la tribulation de ces jours-​là, le soleil sera obscurci+, et la lune+ ne donnera pas sa lumière, et les étoiles tomberont du ciel, et les puissances des cieux seront ébranlées+.","29  “Wakat kãng toogã poor bala, wĩntoogã na n sobgame. Kiuugã me pa na n le kõ a vẽenem ye. Sẽn paase, ãdsã na n yii yĩngr n dʋʋge, la bũmb nins sẽn be saasẽ wã na n digimdame."
"30  Et alors le signe du Fils de l’homme+ apparaîtra dans le ciel, et alors toutes les tribus de la terre se frapperont la poitrine en se lamentant+, et elles verront le Fils de l’homme venir* sur les nuages du ciel avec puissance et grande gloire*+.","30  Dẽ, ninsaal Biigã bãnd na n puka saasẽ, la dũniyã buud fãa neb na n wilga b sũ-sãanga. B na n yãa ninsaal Biigã tɩ b zao sawatã sẽn be saasẽ wã n wat ne pãng la ziir sẽn yaa kãsenga."
"31  Et il enverra ses anges au son d’une grande trompette+, et ils rassembleront ceux qu’il a choisis+, depuis les quatre vents+, depuis l’une des extrémités des cieux jusqu’à leur autre extrémité. ","31  Bãmb na n tʋma b malɛgsã ne baorg rãamd sẽn yaa kãsenga, tɩ b tigim b nin-tũusdsã dũniyã ween-vɩɩs a naasã, saasã kɩreng a ye n tãag kɩreng a to. "
"32  “ Or, apprenez ceci du figuier [pris] comme exemple : Dès que sa jeune branche devient tendre et qu’elle pousse des feuilles, vous savez que l’été est proche+.","32  “Masã, bɩ y rɩk yam yel-bũn-kãngã sẽn gomd kankang yellã pʋgẽ: A sã n wa tãood wil-poal n ningd vãad bala, yãmb miime tɩ sigrã kolgame."
"33  De même vous aussi, quand vous verrez toutes ces choses, sachez qu’il est proche, aux portes+.","33  Woto me, yãmb sã n wa yã bõn-kãensã fãa, bɩ y bãng tɩ ninsaal Biigã kolgame n ta rignoyẽ."
"34  Vraiment, je vous le dis : Non, cette génération*+ ne passera pas que toutes ces choses n’arrivent.","34  Sɩd-sɩda, mam yeta yãmb tɩ zãmaan-kãngã pa na n loog tɩ bõn-kãensã fãa pa maan ye."
"35  Le ciel et la terre passeront+, mais mes paroles ne passeront nullement+. ","35  Saasã ne tẽngã na n loogame, la mam goamã pa na n loog a bada. "
"36  “ Quant à ce jour-​là et à cette heure-​là+, personne ne les connaît, ni les anges des cieux ni le Fils*, mais seulement le Père+.","36  “Sã n yaa ne daar-n-kãng la wakat kãnga, ned baa a ye pa mi ye. Malɛgsã sẽn be saasẽ wã pa mi, Biigã me pa mi ye. Yaa Ba wã bal n mi."
"37  Car, de même que furent les jours de Noé+, ainsi sera la présence* du Fils de l’homme+.","37  Bala, ninsaal Biigã sã n wa,* yɛlã na n yɩɩ wa sẽn yɩ to-to a Nowe wakatẽ wã."
"38  Car, de même qu’ils étaient en ces jours d’avant le déluge* : ils mangeaient et buvaient, les hommes se mariaient et les femmes étaient données en mariage, jusqu’au jour où Noé+ est entré dans l’arche+ ;","38  Bala, sẽn deng Sa-kãsengã, nebã ra rɩtame la b yũuda, tɩ rap kẽed kãadem, la b kõt pagb sɩdba, hal n tãag daar ning a Nowe sẽn kẽ koom-koglgã pʋgẽ wã."
"39  et ils n’ont pas été attentifs jusqu’à ce que le déluge vienne et les emporte tous+, ainsi sera la présence* du Fils de l’homme.","39  B pa tol n bãng hal tɩ Sa-kãsengã wa kãag b fãa n loog ye. Ninsaal Biigã sã n wa me, na n yɩɩ woto."
"40  Alors, deux hommes seront aux champs : l’un sera pris et l’autre abandonné ;","40  Wakat kãnga, rap a yiib na n bee pʋʋgẽ, tɩ b rɩk a yembr n bas a to wã."
41  deux femmes seront en train de moudre au moulin à bras+ : l’une sera prise et l’autre abandonnée+.,"41  Pagb a yiib na n bee neerẽ n werda, tɩ b rɩk a yembr n bas a to wã."
"42  Veillez donc, parce que vous ne savez pas quel jour votre Seigneur vient+. ","42  Bɩ y kell n gũ, bala, yãmb pa mi yãmb Zu-soabã sẽn wat daar ning ye. "
"43  “ Mais sachez ceci : si le maître de maison avait su à quelle veille venait le voleur+, il se serait tenu éveillé et n’aurait pas laissé forcer sa maison.","43  “La bãng-y bũmb a yembre: Zakã soab sã n da bãng yʋngã wakat ning wagdrã sẽn watã, a ra na n gũume n da gũsi, la a ra bas tɩ b kao a roogã ye."
"44  Voilà pourquoi, vous aussi, montrez-​vous prêts+, car c’est à une heure que vous ne pensez pas que le Fils de l’homme vient. ","44  Woto yĩnga, bɩ yãmb me segl y mens n gũ, bala ninsaal Biigã wata wakat y sẽn pa tẽede. "
"45  “ Quel est donc l’esclave fidèle et avisé+ que son maître a établi sur ses domestiques, pour leur donner leur nourriture en temps voulu+ ?","45  “Sɩd-sɩda, ãnda n yaa tʋm-tʋmd sẽn tũud sɩd la sẽn tar yamã,* a zu-soabã sẽn yãk t’a ges a zakã rãmb yelle, n kõt-b rɩɩb wakat sẽn zemse?"
"46  Heureux+ cet esclave si son maître, en arrivant*, le trouve en train de faire ainsi !","46  Bark bee tʋm-tʋmd-kãng zugu, a zu-soabã sẽn na n wa mik t’a maanda woto!"
"47  Vraiment, je vous le dis : Il l’établira sur tous ses biens+. ",47  Mam yeta yãmb sɩd t’a na n kɩtame t’a ges a paoongã fãa yelle. 
"48  “ Mais si jamais ce mauvais esclave dit dans son cœur+ : ‘ Mon maître tarde+ ’,","48  “La tʋm-tʋmd-kãng sã n yaa wẽng n yeel a sũur pʋgẽ yaa: ‘Mam zu-soabã kaoosdame,’"
"49  et qu’il commence à battre ses coesclaves, qu’il mange et boive avec les buveurs invétérés,","49  la a sɩng a tʋm-tʋmd-taasã pãbre, n naag rã-yũud-kãas n dɩtẽ la a yũuda,"
"50  le maître de cet esclave viendra en un jour qu’il n’attend pas et à une heure+ qu’il ne connaît pas,","50  tʋm-tʋmd-kãng zu-soabã na n waa daar a sẽn pa tẽede, la wakat a sẽn pa mi."
51  et il le punira avec la plus grande sévérité*+ et lui assignera sa part avec les hypocrites. C’est là que seront [ses]* pleurs et [ses]* grincements de dents+.,"51  A na n sɩbg-a-la ne toolem tɛkẽ, la a kõ-a zĩig pʋ-lik rãmbã sʋka. Yaa be la a na n yãb la a wãb a yẽna."
25  “ Alors le royaume des cieux deviendra semblable à dix vierges qui ont pris leurs lampes+ et sont sorties à la rencontre de l’époux+.,"25  “La d tõe n dɩka saasẽ Rĩungã n mak ne pʋg-sadb* piig sẽn yi ne b fɩtl-dãmba, n na n seg pʋg-paal sɩda."
2  Cinq d’entre elles étaient sottes+ et cinq étaient avisées+.,"2  Bãmb b nu n yaa yalemba, tɩ b nu wã tar yam.*"
"3  Les sottes, en effet, avaient pris leurs lampes, mais sans prendre d’huile avec elles,","3  Bala, yalembã rɩka b fɩtl-dãmbã, la b pa zã kaam ye."
"4  tandis que les avisées, en même temps que leurs lampes, avaient pris de l’huile dans leurs récipients.",4  La sẽn tar-b yamã zãa kaam b tʋgdẽ wã n paas b fɩtl-dãmbã.
"5  Comme l’époux tardait, elles se sont toutes assoupies et se sont endormies+.","5  Pʋg-paal sɩdã sẽn wa n kaoosdẽ wã, gõeem yõka b fãa tɩ b gũsi."
6  Au beau milieu de la nuit il y a eu un cri+ : ‘ Voici l’époux ! Sortez à sa rencontre. ’,"6  Yʋn-sʋkã sẽn wa n ta, koɛɛg n tãs n yeele: ‘Ad pʋg-paal sɩdã! Bɩ y yi n seg-a.’"
7  Alors toutes ces vierges se sont levées et ont mis en ordre leurs lampes+.,"7  Rẽ, pʋg-sadbã fãa yikame n segl b fɩtl-dãmbã."
"8  Les sottes ont dit aux avisées : ‘ Donnez-​nous un peu de votre huile+, parce que nos lampes sont sur le point de s’éteindre. ’","8  Yalembã yeela sẽn tar-b yamã yaa: ‘Pʋdg-y y kaamã bilf n kõ-do, bala tõnd fɩtl-dãmbã rat n kiime.’"
"9  Les avisées+ ont répondu en disant : ‘ Peut-être qu’il n’y en aura pas assez pour nous et pour vous. Allez plutôt chez ceux qui en vendent, et achetez-​en pour vous. ’",9  La sẽn tar-b yamã leokame n yeele: ‘Tõe tɩ pa na n sek tõnd ne yãmb fãa ye. Kẽng-y ka-koaasdbã nengẽ n tɩ ra yãmb mengã rẽnda.’
"10  Tandis qu’elles s’en allaient pour en acheter, l’époux est arrivé, et les vierges qui étaient prêtes sont entrées avec lui au festin de mariage+ ; et on a fermé la porte.","10  B sẽn wa n dabd n na n tɩ ra kaamã, pʋg-paal sɩdã waame. Pʋg-sadb nins sẽn segl n sa wã tũ-a lame n kẽ yi-kãadem kibsẽ wã, tɩ b pag kʋɩlengã."
"11  Plus tard, les autres vierges sont venues aussi et ont dit : ‘ Monsieur, monsieur, ouvre-​nous+ ! ’","11  Rẽ poore, pʋg-sadb nins sẽn kellã me waame n yeele: ‘Soaala, Soaala, pak-y tɩ d kẽ!’"
